anime_id,name,genre,type,episodes,rating,members
29101,Grisaia no Kajitsu Specials,Ecchi,Special,6,6.95,26747
7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.95,28260
22057,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.","Comedy, Romance, Seinen, Supernatural",OVA,1,6.95,12930
1230,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,6.95,19708
11079,Kill Me Baby,"Comedy, School, Seinen",TV,13,6.95,54288
670,Lamune,"Drama, Romance, Slice of Life",TV,12,6.95,28716
2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,"Action, Adventure",Movie,1,6.95,91526
7367,Naruto: The Cross Roads,"Action, Adventure, Comedy, Shounen",Special,1,6.95,22131
33569,Re:Petit kara Hajimeru Isekai Seikatsu,"Adventure, Comedy, Fantasy",Special,14,6.95,14310
1401,Bible Black: New Testament,Hentai,OVA,6,6.95,14097
5940,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,12,6.95,81738
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,12,6.95,30723
10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,6.95,17209
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.95,13480
9308,Oni Chichi 2,Hentai,OVA,2,6.94,11092
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,25,6.94,12809
109,Bakuretsu Tenshi,"Adventure, Comedy, Mecha, Sci-Fi",TV,24,6.94,48551
29589,Denpa Kyoushi (TV),"Comedy, Romance, School, Shounen",TV,24,6.94,67336
1654,Kashimashi: Girl Meets Girl OVA,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",OVA,1,6.94,10910
23945,Majimoji Rurumo,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,12,6.94,38952
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.94,17120
4334,Heroman,"Action, Sci-Fi, Shounen",TV,26,6.93,23405
4066,Tytania,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,26,6.93,13363
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,"Comedy, Ecchi",OVA,1,6.93,23004
5734,Tayutama: Kiss on My Deity,"Harem, Romance, Supernatural",TV,12,6.93,43288
1121,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.93,43444
509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance, School, Slice of Life",TV,13,6.93,25043
62,D.C.: Da Capo,"Drama, Harem, Magic, Romance",TV,26,6.93,49909
9330,Dragon Crisis!,"Action, Magic, Romance, School, Seinen, Supernatural",TV,12,6.93,94922
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.93,57623
4151,Blade of the Immortal,"Action, Adventure, Historical, Samurai, Supernatural",TV,13,6.93,36058
9618,Asobi ni Iku yo!: Asobi ni Oide,"Comedy, Ecchi, Harem, Romance, Sci-Fi",OVA,1,6.93,24545
33037,Tsukiuta. The Animation,Music,TV,13,6.92,11183
10740,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.92,15377
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,"Comedy, Ecchi, Fantasy, Romance",OVA,1,6.92,20680
404,Bastard!!: Ankoku no Hakaishin,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",OVA,6,6.92,20619
2131,Bokusatsu Tenshi Dokuro-chan 2,"Comedy, Ecchi, Magic",OVA,2,6.92,70734
146,Kono Minikuku mo Utsukushii Sekai,"Comedy, Drama, Magic, Romance, Sci-Fi",TV,12,6.92,41756
554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",TV,24,6.92,15653
30464,Shinmai Maou no Testament Specials,"Comedy, Demons, Ecchi, Fantasy",Special,6,6.92,10046
31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,6.91,34176
649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",TV,12,6.91,14069
15633,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",OVA,3,6.91,17814
942,Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance",TV,13,6.91,11042
1469,Monster Farm: Enbanseki no Himitsu,"Action, Adventure, Comedy, Fantasy",TV,48,6.91,22170
2494,Goshuushou-sama Ninomiya-kun,"Comedy, Ecchi, Fantasy, Harem",TV,12,6.91,63370
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito","Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,1,6.91,21636
15377,Hyakka Ryouran: Samurai Bride,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,6.91,52542
14893,"Dakara Boku wa, H ga Dekinai. OVA","Comedy, Ecchi, Romance",OVA,1,6.91,32195
1219,Chocotto Sister,"Comedy, Drama, Romance",TV,24,6.91,14380
8536,Fortune Arterial: Akai Yakusoku,"Comedy, Romance, School, Supernatural, Vampire",TV,12,6.91,71285
694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",TV,24,6.91,19491
33041,Bubuki Buranki: Hoshi no Kyojin,"Action, Drama, Mecha, Sci-Fi",TV,12,6.91,10837
2205,Bakuretsu Tenshi: Infinity,"Action, Comedy, Mecha, Sci-Fi, Shounen",OVA,1,6.91,11734
26449,Akame ga Kill! Recap,"Action, Adventure, Fantasy",Special,1,6.91,11965
1721,Hitohira,"Drama, Romance, School, Slice of Life",TV,12,6.91,14299
2928,.hack//G.U. Returner,"Adventure, Drama, Fantasy, Game, Magic, Sci-Fi",OVA,1,6.91,15412
18121,Teekyuu 2,"Comedy, School, Shounen, Sports",TV,12,6.91,15887
12505,C³ Special,"Action, Comedy, Ecchi, School, Supernatural",Special,1,6.9,18468
2166,Doujin Work,"Comedy, Slice of Life",TV,12,6.9,20504
487,Girls Bravo: Second Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,13,6.9,57110
860,Makai Senki Disgaea,"Action, Comedy, Demons, Fantasy, Magic",TV,12,6.9,30146
88,Mobile Suit Gundam F91,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.9,13456
30365,Shinmai Maou no Testament Burst OVA,"Action, Demons, Ecchi, Fantasy, Harem, Romance",OVA,1,6.9,19251
7396,Shuffle! Prologue,"Comedy, Fantasy, Harem, Magic, Romance, School, Seinen",OVA,1,6.9,10764
1127,UFO Princess Valkyrie,"Comedy, Ecchi, Magic, Sci-Fi",TV,12,6.9,11794
21325,Pupipo!,"Comedy, School, Slice of Life, Supernatural",TV,15,6.9,12781
886,Amaenaide yo!! Katsu!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12,6.89,33573
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.89,53765
972,Bible Black Gaiden,"Hentai, Supernatural",OVA,2,6.89,14478
4473,Shoujo Sect,"Comedy, Hentai, Romance, Yuri",OVA,3,6.89,16527
22117,Witch Craft Works OVA,"Action, Fantasy, Seinen, Supernatural",OVA,1,6.89,13727
12783,Sora no Otoshimono Final: Eternal My Master,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",Movie,1,6.89,48730
33031,Shakunetsu no Takkyuu Musume,Sports,TV,12,6.89,14465
33372,Overlord: Ple Ple Pleiades (OVA),"Action, Comedy, Fantasy, Magic",OVA,1,6.89,15008
17725,Magical☆Star Kanon 100%,"Magic, Music, Shounen",OVA,1,6.89,18291
7590,Mayoi Neko Overrun!,"Comedy, Harem, Romance",TV,13,6.89,75517
368,Bible Black,Hentai,OVA,6,6.88,31309
12461,Hiiro no Kakera,"Fantasy, Romance, Shoujo, Supernatural",TV,13,6.88,55031
21879,Sword Art Online: Sword Art Offline - Extra Edition,Comedy,Special,1,6.88,27380
4262,Koihime†Musou,"Action, Adventure, Fantasy, Historical, Martial Arts",TV,12,6.88,32176
688,Uta Kata,"Drama, Magic",TV,12,6.88,16688
26395,Teekyuu 4,"Comedy, Shounen, Sports",TV,12,6.88,10094
10933,R-15 OVA,"Adventure, Comedy, Ecchi, Harem, Parody, Romance",OVA,1,6.88,12334
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance",TV,12,6.88,52687
31980,Okusama ga Seitokaichou! OVA,"Comedy, Ecchi, Romance, Shounen",OVA,1,6.88,13602
28819,Okusama ga Seitokaichou!,"Comedy, Ecchi, Romance, School, Shounen",TV,12,6.88,91241
1243,Night Head Genesis,"Drama, Horror, Mystery, Psychological, Supernatural",TV,24,6.88,20856
3326,Inaka Isha,"Dementia, Drama, Historical, Psychological",Movie,1,6.88,10030
8465,Ichiban Ushiro no Daimaou Specials,"Comedy, Ecchi, Fantasy, Magic, Shounen",Special,6,6.88,26025
19109,Fate/kaleid liner Prisma☆Illya Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.88,16886
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,6.88,56453
296,Dragon Drive,"Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,38,6.88,14232
10578,C³,"Action, Comedy, Ecchi, School, Supernatural",TV,12,6.88,100425
2964,Blue Drop: Tenshi-tachi no Gikyoku,"Drama, Sci-Fi, Shoujo Ai",TV,13,6.88,19968
273,Mahoutsukai ni Taisetsu na Koto,"Drama, Magic, Shounen, Slice of Life",TV,12,6.87,15152
1218,Tonagura!,"Comedy, Drama, Ecchi, Romance, School",TV,13,6.87,31856
30749,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",TV,12,6.87,94430
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,6.87,17240
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,"Adventure, Comedy, Game, Shounen",OVA,1,6.87,45188
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,13,6.87,46938
21235,Log Horizon Recap,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.87,10245
7148,Ladies versus Butlers!,"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12,6.87,94820
16355,Dansai Bunri no Crime Edge,"Action, Fantasy, Romance, Seinen",TV,13,6.87,60465
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.87,95005
7322,Needless Specials,"Comedy, Ecchi, School",Special,12,6.86,11609
1487,.hack//Unison,"Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi",Special,1,6.86,16411
4657,Arad Senki: Slap Up Party,"Action, Adventure, Comedy, Fantasy",TV,26,6.86,10698
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",TV,26,6.86,10667
15895,Hiyokoi (2012),"Romance, School, Shoujo",Special,3,6.86,13168
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids",Movie,1,6.86,19960
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,Comedy,OVA,1,6.86,13119
13367,"Kono Naka ni Hitori, Imouto ga Iru!","Comedy, Ecchi, Harem, Mystery, Romance, School, Seinen",TV,12,6.85,92252
10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",OVA,1,6.85,69233
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi, Magic",OVA,4,6.85,117080
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,16,6.85,12227
563,DNA²,"Comedy, Romance, Sci-Fi",TV,12,6.85,23140
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,10,6.85,17895
4136,Penguin Musume♥Heart,"Comedy, Ecchi, School, Slice of Life",ONA,22,6.85,12195
6330,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,"Comedy, Fantasy, Supernatural",Special,8,6.85,10284
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.84,51924
8599,Mayoi Neko Overrun! Specials,"Comedy, Ecchi",Special,6,6.84,11528
447,Weiß Kreuz,"Action, Drama, Shounen",TV,25,6.84,13039
248,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",TV,12,6.84,67310
21415,Machine-Doll wa Kizutsukanai Specials,"Action, Ecchi, Fantasy, School, Seinen",Special,6,6.84,16677
17082,Aiura,"Comedy, School, Shounen, Slice of Life",TV,12,6.84,43737
9624,30-sai no Hoken Taiiku,"Ecchi, Parody, Romance, Seinen",TV,12,6.84,31253
15005,Kyou no Asuka Show,"Comedy, Ecchi, Seinen",ONA,20,6.84,15032
8918,Princess Lover! OVA,Hentai,OVA,2,6.84,17437
24629,Koufuku Graffiti,"Comedy, Seinen, Slice of Life",TV,12,6.84,46093
10582,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",OVA,1,6.83,20824
21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, School, Sci-Fi",TV,12,6.83,47565
14355,Yama no Susume,"Adventure, Comedy, Slice of Life",TV,12,6.83,27487
297,Grenadier: Hohoemi no Senshi,"Action, Adventure, Comedy, Ecchi, Shounen",TV,12,6.83,37919
9750,Itsuka Tenma no Kuro Usagi,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",TV,12,6.83,73555
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,"Action, Adventure, Comedy, Shounen, Super Power",Special,1,6.83,52264
19855,Nobunagun,"Action, Supernatural",TV,13,6.83,43551
10197,Nyanpire The Animation,"Comedy, Supernatural",TV,12,6.83,19161
25859,Re-Kan!,"Comedy, School, Seinen, Supernatural",TV,13,6.83,37544
33142,Re:Zero kara Hajimeru Break Time,"Adventure, Comedy, Fantasy",Special,11,6.83,17693
32664,Bananya,"Comedy, Kids, Slice of Life",TV,13,6.83,23724
32555,Stella no Mahou,"Comedy, School, Slice of Life",TV,12,6.83,15397
18247,IS: Infinite Stratos 2,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,6.82,146979
19429,Akuma no Riddle,"Action, School, Shoujo Ai",TV,12,6.82,127641
5973,Fight Ippatsu! Juuden-chan!!,"Comedy, Ecchi, Sci-Fi, Shounen",TV,12,6.82,20279
1043,Tokyo Babylon,"Action, Magic, Mystery, Supernatural",OVA,2,6.82,11730
20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",Special,7,6.82,15703
28817,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",TV,12,6.82,47642
6500,Seikon no Qwaser,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,24,6.82,145592
6882,Hatsukoi Limited: Gentei Shoujo,"Comedy, Ecchi, School, Shounen",Special,6,6.82,11716
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,"Action, Comedy, Fantasy",Special,1,6.81,10141
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",TV,13,6.81,17109
24821,Isshuukan Friends. Specials,"School, Slice of Life",Special,12,6.81,10995
10702,Tekken: Blood Vengeance,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Movie,1,6.81,12816
420,Spriggan,"Adventure, Military, Sci-Fi, Shounen",Movie,1,6.81,13256
19391,Shingeki no Kyojin Picture Drama,"Comedy, Parody",Special,9,6.81,26363
11491,Recorder to Randoseru Do♪,"Comedy, School, Seinen, Slice of Life",TV,13,6.81,29599
21177,Nobunaga the Fool,"Action, Historical, Mecha, Sci-Fi",TV,24,6.81,59815
2970,Night Wizard,"Adventure, Fantasy, Magic, Shounen",TV,13,6.81,27070
86,Mobile Suit Gundam ZZ,"Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,47,6.81,17517
25939,Mahou Shoujo Lyrical Nanoha ViVid,"Action, Adventure, Magic",TV,12,6.81,11952
667,Kashimashi: Girl Meets Girl,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",TV,12,6.81,32198
18495,Kitakubu Katsudou Kiroku,"Comedy, School, Slice of Life",TV,12,6.81,29790
17919,Houkago no Pleiades (TV),"Magic, Space",TV,12,6.81,20062
32379,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,12,6.81,90817
1749,Amaenaide yo!!: Yasumanaide yo!!,"Comedy, Ecchi, Romance, Supernatural",Special,1,6.81,10549
9736,Astarotte no Omocha!,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",TV,12,6.81,73064
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,Comedy,Special,13,6.81,15586
288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.81,49467
1593,Azumanga Web Daioh,"Comedy, School, Slice of Life",ONA,1,6.81,21904
22745,Brothers Conflict Special,"Harem, Romance, Shoujo",Special,1,6.81,10451
2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25,6.81,45265
8187,Fumiko no Kokuhaku,Comedy,ONA,1,6.81,13829
11209,Maken-Ki! OVA,"Action, Ecchi, Harem, Martial Arts, School, Super Power",OVA,2,6.8,24386
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",Special,1,6.8,14934
63,DearS,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.8,91037
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"Comedy, Fantasy, Magic",OVA,1,6.8,22543
850,Gakuen Heaven,"Comedy, Drama, Romance, School, Shounen Ai",TV,13,6.8,34787
1581,Gift: Eternal Rainbow,"Comedy, Drama, Harem, Magic, Romance, School",TV,12,6.8,21979
385,Gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",TV,26,6.8,25332
10470,God Eater Prologue,"Action, Fantasy, Military, Sci-Fi",Special,1,6.8,19414
2905,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",Special,6,6.8,15774
24451,Kanojo ga Flag wo Oraretara OVA,"Comedy, Harem, Romance, School",OVA,1,6.8,10264
2603,Mushi-Uta,"Action, Fantasy, Sci-Fi",TV,12,6.8,11867
18099,Recorder to Randoseru Mi☆,"Comedy, School, Seinen, Slice of Life",TV,12,6.8,12240
33524,Sakamoto desu ga? Special,"Comedy, School, Seinen",Special,1,6.8,23745
13833,Nagareboshi Lens,"Romance, Shoujo",OVA,1,6.79,12437
4793,Pokemon: Pichu to Pikachu,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.79,22352
10807,Nichijou: Tanken Nichijou no Machi,"Comedy, School, Slice of Life",Special,14,6.79,10288
2161,Skull Man,"Action, Mystery, Super Power",TV,13,6.79,16361
12503,Mirai Nikki (TV): Ura Mirai Nikki,"Action, Comedy, Mystery, Psychological, Shounen, Supernatural, Thriller",Special,10,6.79,32565
3057,Loveless Specials,"Comedy, Fantasy, Romance, Shounen Ai, Supernatural",Special,6,6.79,11846
937,Appleseed,"Action, Adventure, Mecha, Police, Sci-Fi",OVA,1,6.79,16552
14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.78,113166
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,12,6.78,168811
25241,Akame ga Kill! Theater,Comedy,ONA,24,6.78,26852
20543,Bayonetta: Bloody Fate,"Action, Demons, Fantasy, Super Power",Movie,1,6.78,19994
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,"Action, Mecha",Special,7,6.78,34964
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",TV,16,6.78,11933
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",TV,13,6.78,22860
3085,Koharu Biyori,"Comedy, Ecchi, Sci-Fi",OVA,3,6.78,14560
9335,Megane na Kanojo,"Comedy, Romance, School, Shounen",OVA,4,6.78,10119
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750
32962,Occultic;Nine,"Mystery, Sci-Fi",TV,12,6.78,82532
9107,Pokemon Best Wishes!,"Action, Adventure, Comedy, Fantasy, Kids",TV,84,6.78,33730
25285,Seirei Tsukai no Blade Dance Specials,"Action, Ecchi, Fantasy, School, Supernatural",Special,6,6.78,14392
14093,Pokemon Best Wishes! Season 2,"Action, Adventure, Comedy, Fantasy, Kids",TV,24,6.78,19603
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!","Adventure, Demons, Fantasy, Romance",Special,1,6.77,10133
5333,Ikkitousen: Great Guardians Specials,"Comedy, Ecchi",Special,6,6.77,12064
23209,Sora no Method,"Drama, Fantasy, School, Slice of Life",TV,13,6.77,47900
28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,6.77,19677
15125,Teekyuu,"Comedy, School, Shounen, Sports",TV,12,6.77,30291
9581,MM! Specials,"Comedy, Ecchi, School",Special,9,6.77,21462
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,6.77,62601
9515,Highschool of the Dead: Drifters of the Dead,"Comedy, Ecchi, Supernatural",OVA,1,6.77,140501
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959
33046,B-Project: Kodou＊Ambitious,"Music, Shoujo",TV,12,6.77,17506
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",TV,51,6.77,12536
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Magic, Romance, Supernatural",TV,12,6.76,14696
3366,Persona: Trinity Soul,"Action, Sci-Fi, Super Power",TV,26,6.76,48744
24991,No Game No Life Specials,"Ecchi, Fantasy, Game",Special,6,6.76,58997
33075,Musaigen no Phantom World Special,"Action, Comedy, Fantasy, Supernatural",Special,1,6.76,14168
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Comedy,Special,6,6.76,19326
6714,Dragon Ball Z: Atsumare! Gokuu World,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",OVA,1,6.76,10044
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",TV,13,6.76,16219
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"Comedy, Romance",ONA,1,6.76,28032
27911,Anime de Wakaru Shinryounaika,"Comedy, Seinen",ONA,20,6.76,21416
24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen",TV,12,6.76,66868
221,Mezzo Forte,"Action, Comedy, Hentai, Sci-Fi",OVA,2,6.75,14651
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12,6.75,47679
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,6.75,32853
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,6.75,11704
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,"Comedy, Ecchi",Special,6,6.75,19407
3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,12,6.75,26991
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,12,6.75,39165
28619,Ranpo Kitan: Game of Laplace,Mystery,TV,11,6.75,66777
21033,Seikoku no Dragonar,"Comedy, Ecchi, Fantasy, School",TV,12,6.75,83068
175,Tokyo Underground,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,26,6.74,17920
1019,Honoo no Mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",TV,13,6.74,12835
4720,White Album,"Drama, Harem, Music, Romance",TV,13,6.74,54376
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,"Action, Adventure, Ecchi, Fantasy",OVA,6,6.74,11540
6791,Kanokon: Manatsu no Dai Shanikusai,"Ecchi, Romance, Slice of Life",OVA,2,6.74,25804
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,12,6.74,122288
299,.hack//Liminality,"Game, Mystery, Sci-Fi",OVA,4,6.74,24304
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",TV,25,6.74,10770
10172,Freezing Specials,"Action, Comedy, Ecchi",Special,6,6.74,28125
1194,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.74,13036
14515,Sasami-san@Ganbaranai,"Comedy, Romance, Supernatural",TV,12,6.74,55635
10156,Sacred Seven,"Action, School, Sci-Fi, Super Power",TV,12,6.74,47136
9934,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",TV,12,6.73,12486
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,"Action, Adventure, Ecchi, Fantasy",TV,12,6.73,31256
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",TV,12,6.73,145468
2390,Hoshi no Kirby,"Action, Adventure, Comedy, Fantasy, Parody",TV,100,6.73,10416
9362,Hyakka Ryouran: Samurai Girls Specials,Ecchi,Special,6,6.73,15446
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",TV,13,6.73,11531
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",TV,12,6.73,17136
6205,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,12,6.73,146631
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,6.73,118553
1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",TV,12,6.73,13680
497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",TV,13,6.73,19237
23133,M3: Sono Kuroki Hagane,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24,6.72,38301
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School",Special,7,6.72,12196
22123,Inugami-san to Nekoyama-san,"Comedy, School, Shoujo Ai",TV,12,6.72,35872
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,12,6.72,19053
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,51,6.72,13898
